Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1 LIGHTS:Lights Electric Power [W](Hourly),ZONE1:Zone Lights Total Heat Gain [J](Hourly),ZONE1 EQUIP:Electric Equipment Electric Power [W](Hourly),ZONE1:Zone Electric Equipment Total Heat Gain [J](Hourly),ZONE1:Zone Window Heat Gain[W](Hourly),ZONE1:Zone Window Heat Loss[W](Hourly),ZONE1:Zone Transmitted Solar Energy[J](Hourly),ZONE1_FACE_1_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Heat Loss [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly),ZONE1:Zone Air Balance Surface Convection Rate [W](Hourly),ZONE1:Zone Infiltration Total Heat Loss [J](Hourly),ZONE1:Zone Infiltration Total Heat Gain [J](Hourly),ZONE1:Zone Infiltration Air Change Rate [ach](Hourly),ZONE1:Zone Ventilation Total Heat Loss [J](Hourly),ZONE1:Zone Ventilation Total Heat Gain [J](Hourly),ZONE1:Zone Ventilation Air Change Rate [ach](Hourly),ZONE1:Zone Ventilation Fan Electric Consumption [J](Hourly),ZONE1:Zone/Sys Sensible Heating Energy [J](Hourly),ZONE1:Zone/Sys Sensible Cooling Energy [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 05/10  15:00:00,15.375,11.9875,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,194.970042931309,0.0,811279.875727699,0.0,81.9408420816461,0.0,0.0,80.87716476913,0.0,0.0,32.1520360805328,0.0,25.0948946480492,24.2506592054534,24.6727769267513,246.326602422327,1608890.21365357,0.0,0.515250889746973,3246781.71687727,0.0,1.09152046753957,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/10  16:00:00,15.,12.1125,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,177.541574211411,0.0,787963.444771312,5.827055289931697E-006,69.2583746911912,0.0,0.0,69.7674382147994,0.0,0.0,38.5157613054203,0.0,25.296341171042,24.3009146182012,24.7986278946216,306.132088133958,1682579.46003081,0.0,0.516004031665154,3402794.46235128,0.0,1.09311594235585,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/10  17:00:00,14.375,11.9875,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,114.581443717329,0.0,654508.681679501,1.199709619982903E-004,45.000398007333,0.0,0.0,41.5919367704271,0.0,0.0,27.9891089395694,0.0,25.3386394205954,24.1888349401207,24.7637371803581,355.896067554572,1744946.12390904,0.0,0.516936170631462,3535026.2116066,0.0,1.09509060902904,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/10  18:00:00,13.375,11.4875,5.20257024,2247510.34368,610.781746176001,2198814.2862336,237.8317824,856194.416640001,23.2434228712886,17.9188335238632,416376.980380814,0.0,10.6730251488855,4.59696066296257,0.0,6.33077474157819,7.23165284736393,0.0,6.23962298082488,6.09022001353667,24.9974535750473,23.798840973446,24.3981472742467,378.154885183422,1791974.55067373,0.0,0.51807619293524,2678419.11941436,0.0,0.808688381791197,117869.43135744,0.0,0.0,0.0,0.0,2198814.2862336,856194.416640001 
 05/10  19:00:00,12.375,10.05,2.97289728,1284291.62496,436.27267584,1570581.633024,178.3738368,642145.81248,0.0,158.571387167625,33701.1269235493,0.0,0.0,53.5060336114332,0.0,0.0,53.013829647671,0.0,0.0,52.0515239085207,24.2449223253448,23.140589259426,23.6927557923854,339.293077669317,1865371.83231224,0.0,0.518731898007011,1595937.01453875,0.0,0.462692515009718,67353.9607756801,0.0,0.0,0.0,0.0,1570581.633024,642145.81248 
 05/10  20:00:00,11.375,7.3625,2.97289728,1284291.62496,436.27267584,1570581.633024,178.3738368,642145.81248,0.0,173.098976244355,0.0,0.0,0.0,58.7274867250781,0.0,0.0,57.4507545017131,0.0,0.0,56.9207350175634,23.363605823388,22.2443767937088,22.8039913085484,337.26499450055,1852748.81517613,0.0,0.518992789367406,1584779.91285587,0.0,0.46292522188614,67353.9607756801,0.0,0.0,0.0,0.0,1570581.633024,642145.81248 
 05/10  21:00:00,11.,6.2,0.743224320000001,321072.90624,261.763605504,942348.979814401,148.644864,535121.5104,0.0,172.749905980446,0.0,0.0,0.0,58.6939561771205,0.0,0.0,57.090099271644,0.0,0.0,56.9658505316815,22.3616988902313,21.4720284435247,21.916863666878,252.129738055857,1766716.2626146,0.0,0.518330127082576,377032.176773141,0.0,0.115583536999831,16838.49019392,0.0,0.0,0.0,0.0,942348.979814401,535121.5104 
 05/10  22:00:00,11.,6.2,0.743224320000001,321072.90624,261.763605504,942348.979814401,148.644864,535121.5104,0.0,159.279650560425,0.0,0.0,0.0,54.1356954011126,0.0,0.0,52.5883165295462,0.0,0.0,52.5556386297662,21.4896198506424,20.707474095973,21.0985469733077,213.984227979357,1646110.11873106,0.0,0.516989406328458,350145.779153477,0.0,0.115284566828519,16838.49019392,0.0,0.0,0.0,0.0,942348.979814401,535121.5104 
 05/10  23:00:00,11.,5.8875,0.37161216,160536.45312,87.2545351680001,314116.3266048,118.9158912,428097.20832,0.0,149.647355595482,0.0,0.0,0.0,50.8644393012427,0.0,0.0,49.40984925416,0.0,0.0,49.3730670400793,20.6371235693789,19.841712642415,20.2394181058969,227.845821849571,1403539.4098724,0.0,0.515549550351988,148069.032475622,0.0,5.748174514160746E-002,8419.24509696001,0.0,0.0,0.0,0.0,314116.3266048,428097.20832 
 05/10  24:00:00,10.375,4.3875,0.37161216,160536.45312,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,147.830978834283,0.0,0.0,0.0,50.2754807867964,0.0,0.0,48.7062222808229,0.0,0.0,48.8492757666633,19.8542320029045,19.0348369081335,19.444534455519,247.177820640246,1363074.50297217,0.0,0.515228578056382,143546.550080211,0.0,5.744595799431786E-002,8419.24509696001,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
 05/11  01:00:00,10.,4.5375,0.0,0.0,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,143.613478656589,0.0,0.0,0.0,48.8599407923169,0.0,0.0,47.2768476451497,0.0,0.0,47.4766902191226,19.1832981619635,18.4270532887995,18.8051757253815,236.528543047495,1312958.49409102,0.0,0.514844292559604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
 05/11  02:00:00,10.,6.1,0.0,0.0,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,135.861450830619,0.0,0.0,0.0,46.2330392460537,0.0,0.0,44.7352011767379,0.0,0.0,44.8932104078279,18.6389489077568,17.9488810057037,18.2939149567303,220.342849340192,1200546.35562743,0.0,0.514015057854336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
 05/11  03:00:00,9.375,6.075,0.0,0.0,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,137.791665269155,0.0,0.0,0.0,46.8744751083717,0.0,0.0,45.415595411271,0.0,0.0,45.5015947495121,18.1773880156456,17.4886408931328,17.8330144543892,225.852737888939,1144370.51319966,0.0,0.514366872681596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
 05/11  04:00:00,9.,5.7,0.0,0.0,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,136.832097896721,0.0,0.0,0.0,46.5613123298886,0.0,0.0,45.073912622319,0.0,0.0,45.196872944513,17.7667479887225,17.0877353536411,17.4272416711818,231.365081288945,1184647.89567238,0.0,0.514325122614455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
 05/11  05:00:00,9.,4.3875,0.0,0.0,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,131.93571732436,0.0,0.0,0.0,44.9290339833091,0.0,0.0,43.342659736534,0.0,0.0,43.6640236045167,17.4237595792066,16.7879551242301,17.1058573517183,221.957032568151,1102725.97864514,0.0,0.51380739303749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
 05/11  06:00:00,9.,2.2875,0.0,0.0,87.2545351680001,314116.3266048,118.9158912,428097.20832,145.233292673228,0.0,755042.885682622,0.0,0.0,34.7944560649434,0.0,0.0,34.4526713184591,142.968271016946,214.48042005663,0.0,18.4931705375384,21.9454504582182,20.2193104978783,-1510.49661155882,1757615.28373631,0.0,0.523029029490061,0.0,0.0,0.0,0.0,8047680.21626071,0.0,8047680.21626071,0.0,314116.3266048,428097.20832 
 05/11  07:00:00,10.875,2.8125,0.743224320000001,321072.90624,87.2545351680001,314116.3266048,118.9158912,428097.20832,498.106980027995,0.0,1642192.00185063,0.0,6.87855679161023,4.18479304411125,0.0,6.92913233161652,4.26515247501026,309.429425105804,492.74923642389,0.0,20.0550181180154,21.9999999241041,21.0275090210598,-856.100416907683,1523287.59758403,0.0,0.519613512174056,322831.204154935,0.0,0.115869721769837,16838.49019392,4524784.39812286,0.0,4524784.39812286,0.0,314116.3266048,428097.20832 
 05/11  08:00:00,12.625,3.2875,1.48644864,642145.812480001,261.763605504,942348.979814401,118.9158912,428097.20832,730.110194018795,0.0,2160305.29599794,2.581433514991982E-004,42.7751330406865,0.0,0.0,43.5292113265629,0.0,395.41988399997,643.805849651545,0.0,20.9472961855672,21.9999999999983,21.4736480927828,-388.073189353601,1422130.4514022,0.0,0.516371775508528,600537.07942631,0.0,0.230293680037819,33676.98038784,2405247.18067771,0.0,2405247.18067771,0.0,942348.979814401,428097.20832 
 05/11  09:00:00,13.625,4.0375,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,770.842605306464,0.0,2188152.38261494,0.0,78.9927165644549,0.0,0.0,78.0666738982173,0.0,358.742145435732,613.783214843792,0.0,21.8994640991553,22.,21.9497320495776,-25.599596781484,1476615.08283914,0.0,0.51449973799609,2967115.81861383,0.0,1.08992920874384,159965.65684224,622089.074935807,0.0,622089.074935807,0.0,2827046.9394432,963218.718720001 
 05/11  10:00:00,14.625,5.2875,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,745.585170978659,0.0,2071252.20756163,0.0,108.658020694012,0.0,0.0,103.221114961472,0.0,284.88899314373,533.706035323175,0.0,22.7173767219254,22.3885788070586,22.552977764492,103.643370339008,1390877.21565704,0.0,0.513384739478218,2785476.84347815,0.0,1.08756716778913,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/11  11:00:00,15.625,5.325,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,582.700668683274,0.0,1616089.83203757,0.0,124.259486259361,0.0,0.0,120.667404117932,0.0,147.830779512646,337.77377830598,0.0,23.4640552019517,23.1655394829572,23.3147973424545,93.2632270953064,1388916.72745529,0.0,0.51293988999983,2781087.63226628,0.0,1.08662478744531,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/11  12:00:00,16.625,5.475,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,330.961988506008,0.0,1076975.06517913,0.0,130.666866796326,0.0,0.0,127.877153492378,0.0,15.3588801373724,72.4179682173039,0.0,24.0343983583371,23.8253924711919,23.9298954147645,58.886592797381,1307188.47114417,0.0,0.512318234059926,2608159.80098235,0.0,1.08530785583844,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/11  13:00:00,17.,6.325,3.7161216,1605364.5312,785.290816512001,2827046.9394432,237.8317824,856194.416640001,289.865419267771,0.0,975468.359282521,0.0,127.031538899851,0.0,0.0,124.052479797112,0.0,0.0,38.7814005708084,0.0,24.6489329674184,24.567632386866,24.6082826771422,20.5039498359297,1297358.41994453,0.0,0.512955988624139,1361946.27520829,0.0,0.571925732198252,84192.4509696001,0.0,0.0,0.0,0.0,2827046.9394432,856194.416640001 
 05/11  14:00:00,17.,7.325,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,253.693383464825,0.0,899251.527605581,0.0,109.818337191642,0.0,0.0,108.764139030827,0.0,0.0,35.1109072423555,0.0,25.2757899968582,24.7836619415176,25.0297259691879,132.03528720641,1432644.65268156,0.0,0.513290651645434,2873584.53651264,0.0,1.08736784975345,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/11  15:00:00,17.,7.3875,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,202.782296800875,0.0,790374.299254769,0.0,84.8349227571954,0.0,0.0,84.7072111272136,0.0,0.0,33.2401629164662,0.0,25.7721478060911,25.1369693772098,25.4545585916505,188.574797307848,1553476.43223907,0.0,0.513873459820345,3128948.33309873,0.0,1.08860248527611,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/11  16:00:00,17.625,6.8875,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,188.565615914454,0.0,747994.286442148,6.704591623768977E-006,73.0666275844526,0.0,0.0,76.7612791772031,0.0,0.0,38.7377091527979,0.0,26.2020000740023,25.6076798797641,25.9048399768832,185.651370878599,1552770.35228007,0.0,0.513569364447332,3127216.52472575,0.0,1.08795828197567,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/11  17:00:00,16.75,7.95,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,117.015981098564,0.0,614130.717217527,1.435934302778137E-004,45.9697464315326,0.0,0.0,45.9483280097568,0.0,0.0,25.0979066572744,0.0,26.4678456785825,25.6154776621379,26.0416616703602,266.753307441945,1705936.90998793,0.0,0.515125460158912,3451428.60375543,0.0,1.09125475433979,159965.65684224,0.0,0.0,0.0,0.0,2827046.9394432,963218.718720001 
 05/11  18:00:00,16.,7.45,5.20257024,2247510.34368,610.781746176001,2198814.2862336,237.8317824,856194.416640001,29.0957595390223,10.7093785745477,400286.919239769,0.0,13.7760252555013,3.06546968931476,0.0,8.9945912089186,4.27060106412438,0.0,6.93297256124651,3.98113730775269,26.2650631749379,25.3598182826835,25.8124407288107,302.893166139125,1750273.41349168,0.0,0.516028730879426,2612581.61441068,0.0,0.80549240637431,117869.43135744,0.0,0.0,0.0,0.0,2198814.2862336,856194.416640001 
 05/11  19:00:00,14.75,6.075,2.97289728,1284291.62496,436.27267584,1570581.633024,178.3738368,642145.81248,0.0,148.410251438052,31515.0015558646,0.0,0.0,50.1729729702173,0.0,0.0,49.1728453974217,0.0,0.0,49.0644330704129,25.6215698118929,24.7278545705034,25.1747121911982,284.784936704267,1771179.43258943,0.0,0.517199579300044,1511829.01592648,0.0,0.46132573498511,67353.9607756801,0.0,0.0,0.0,0.0,1570581.633024,642145.81248 
 05/11  20:00:00,13.375,5.325,2.97289728,1284291.62496,436.27267584,1570581.633024,178.3738368,642145.81248,0.0,168.477951590014,0.0,0.0,0.0,57.2656590028511,0.0,0.0,55.5106542297599,0.0,0.0,55.7016383574031,24.7197594669436,23.7188413705215,24.2193004187326,300.962312938678,1782471.82192368,0.0,0.517937819034648,1522058.74382727,0.0,0.461984221576731,67353.9607756801,0.0,0.0,0.0,0.0,1570581.633024,642145.81248 
 05/11  21:00:00,12.375,4.475,0.743224320000001,321072.90624,261.763605504,942348.979814401,148.644864,535121.5104,0.0,173.090302872155,0.0,0.0,0.0,58.8504903440648,0.0,0.0,57.0216037372655,0.0,0.0,57.2182087908247,23.6272501798873,22.7662879542212,23.1967690670543,238.099042862799,1724612.28154486,0.0,0.518109256746198,367658.830814809,0.0,0.115534284653955,16838.49019392,0.0,0.0,0.0,0.0,942348.979814401,535121.5104 
 05/11  22:00:00,12.,3.7875,0.743224320000001,321072.90624,261.763605504,942348.979814401,148.644864,535121.5104,0.0,163.389912119568,0.0,0.0,0.0,55.6115087548532,0.0,0.0,53.6379859135972,0.0,0.0,54.1404174511175,22.6065048631323,21.8069653905783,22.2067351268553,213.849362348465,1576410.62501345,0.0,0.517132929441922,334645.485826909,0.0,0.115316571352718,16838.49019392,0.0,0.0,0.0,0.0,942348.979814401,535121.5104 
 05/11  23:00:00,12.,3.2875,0.37161216,160536.45312,87.2545351680001,314116.3266048,118.9158912,428097.20832,0.0,153.248842290866,0.0,0.0,0.0,52.2596089666175,0.0,0.0,50.1463499100734,0.0,0.0,50.8428834141751,21.6075458288236,20.8068485745567,21.2071972016901,220.772893738058,1310009.88150856,0.0,0.515473656082661,137646.183517201,0.0,5.747328322937383E-002,8419.24509696001,0.0,0.0,0.0,0.0,314116.3266048,428097.20832 
 05/11  24:00:00,11.375,2.1,0.37161216,160536.45312,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,149.364521003036,0.0,0.0,0.0,51.0140671733464,0.0,0.0,48.7062468280651,0.0,0.0,49.644207001624,20.6899358191019,19.8754803807543,20.2827080999281,235.39717635027,1215848.1108364,0.0,0.514937728476258,127140.539792753,0.0,5.741352941121113E-002,8419.24509696001,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
 05/12  01:00:00,9.125,2.1875,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,168.350840549575,0.0,0.0,0.0,57.2984632123577,0.0,0.0,55.2471848676401,0.0,0.0,55.8051924695774,19.8329884050889,18.9109998244618,19.3719941147753,286.676527253586,1490794.11595699,0.0,0.517308578251097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  02:00:00,7.375,2.6,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,179.785012932889,0.0,0.0,0.0,61.1053373945874,0.0,0.0,59.277627458276,0.0,0.0,59.4020480800254,18.9968373762482,18.0051424590502,18.5009899176492,332.420100716214,1701946.10210569,0.0,0.51889024907545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  03:00:00,7.,2.9125,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,173.926598759365,0.0,0.0,0.0,59.1300383988779,0.0,0.0,57.2877889761645,0.0,0.0,57.5087713843225,18.2503750526268,17.3069049143871,17.778639983507,327.387687710734,1550979.50222788,0.0,0.51837558422951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  04:00:00,8.875,2.7875,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,140.549786137172,0.0,0.0,0.0,47.9309345623274,0.0,0.0,45.8823474780022,0.0,0.0,46.7365040968426,17.6701519085138,16.9598042466182,17.314978077566,254.827411411969,1087837.20163762,0.0,0.514364950789965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  05:00:00,10.,2.2875,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,117.134870986212,0.0,0.0,0.0,40.0002070260924,0.0,0.0,38.1638863442642,0.0,0.0,38.9707776158558,17.3006488211099,16.7685465066829,17.0345976638964,195.883577709425,891903.88193653,0.0,0.511979764796017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  06:00:00,10.625,3.975,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,24.1138116319904,17.7200430169683,275308.152133915,0.0,0.0,18.4543053704425,0.0,0.0,19.9234228135348,27.2141979798354,44.7714967989995,0.0,17.1344358168518,16.6860876191203,16.9102617179861,181.335751092318,811103.735795639,0.0,0.510699569362032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  07:00:00,11.,3.85,0.743224320000001,321072.90624,87.2545351680001,314116.3266048,118.9158912,428097.20832,211.881987702139,0.0,831393.34171949,0.0,12.5787900524453,0.0,0.0,6.50766909148241,0.284318220964397,94.9339215674017,193.079846779176,0.0,18.413224124223,21.9468957221116,20.1800599231673,-1520.79641381444,1546424.28242496,0.0,0.519336072539463,327986.262607016,0.0,0.115807854915886,16838.49019392,7969179.08095924,0.0,7969179.08095924,0.0,314116.3266048,428097.20832 
 05/12  08:00:00,11.625,2.7875,0.743224320000001,321072.90624,87.2545351680001,314116.3266048,118.9158912,428097.20832,602.421162446005,0.0,1842087.45825443,1.859214272249335E-004,53.8033572277287,0.0,0.0,48.6983225143059,0.0,266.207038641678,499.91948270397,0.0,20.1511920954912,21.9999999411501,21.0755960183207,-805.751319887764,1587528.01725084,0.0,0.518178464396659,337146.763800404,0.0,0.115549717415066,16838.49019392,4205805.93151862,0.0,4205805.93151862,0.0,314116.3266048,428097.20832 
 05/12  09:00:00,12.625,2.6,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,713.084030511462,0.0,2075237.55834079,0.0,88.6069930459727,0.0,0.0,83.1190960876535,0.0,281.976540872354,541.357941377836,0.0,21.1706208512114,21.9999999999989,21.5853104256052,-289.490977499466,1529829.27112228,0.0,0.516333338847192,1621249.52480657,0.0,0.575691344730412,84192.4509696001,2143367.0592208,0.0,2143367.0592208,0.0,1570581.633024,535121.5104 
 05/12  10:00:00,13.,2.6,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,728.741236726813,0.0,2088803.17345118,0.0,109.135598303385,0.0,0.0,102.837468602303,0.0,257.29520433712,516.768169821125,0.0,21.9248441400179,22.,21.962422070009,-4.12608407193771,1509434.62092608,0.0,0.515643840683997,1598422.63746499,0.0,0.574922581424047,84192.4509696001,999788.867281687,0.0,999788.867281687,0.0,1570581.633024,535121.5104 
 05/12  11:00:00,14.875,2.6,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,618.723204778682,0.0,1732844.77164274,0.0,139.813790794741,0.0,0.0,131.932327154876,0.0,111.773935576815,346.977086829065,0.0,22.5356954074845,22.1413085342118,22.3385019708481,108.271292464173,1324643.61756417,0.0,0.512510921695704,1392163.49314751,0.0,0.571429500095367,84192.4509696001,128871.85445362,0.0,128871.85445362,0.0,1570581.633024,535121.5104 
 05/12  12:00:00,16.,3.5375,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,417.851889258387,0.0,1291067.26543698,0.0,146.346368749805,0.0,0.0,135.265898587159,0.0,8.34226832397286,136.239621921423,0.0,23.0748998374634,22.6857953030353,22.8803475702493,101.531814465622,1128461.92303758,0.0,0.511493392016286,1173740.63086212,0.0,0.57029499456304,84192.4509696001,0.0,0.0,0.0,0.0,1570581.633024,535121.5104 
 05/12  13:00:00,16.625,5.725,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,391.031186733269,0.0,1209301.88686804,0.0,151.06681897671,0.0,0.0,136.464341421989,0.0,0.0,103.50002633457,0.0,23.712689600871,23.2895371213053,23.5011133610882,115.411786584288,1245420.72811867,0.0,0.511388151459896,1303764.67726034,0.0,0.570177655485994,84192.4509696001,0.0,0.0,0.0,0.0,1570581.633024,535121.5104 
 05/12  14:00:00,17.,7.0125,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,334.523620504633,0.0,1085609.18611541,0.0,131.595097502764,0.0,0.0,122.945826120774,0.0,0.0,79.9826968810945,0.0,24.309857989494,23.8488290160449,24.0793435027694,125.088109148518,1305852.47947764,0.0,0.511677284501409,1371021.52044609,0.0,0.570500027444091,84192.4509696001,0.0,0.0,0.0,0.0,1570581.633024,535121.5104 
 05/12  15:00:00,17.,6.575,0.743224320000001,321072.90624,130.881802752,471174.4899072,104.0514048,374585.05728,248.465463543172,0.0,909089.993172718,0.0,98.9583210608655,0.0,0.0,94.255597165458,0.0,0.0,55.2515453168482,0.0,24.5236363646148,23.9023673903131,24.2130018774639,177.931144790227,1223319.75434268,0.0,0.511801316100335,255864.743157507,0.0,0.114127663558752,16838.49019392,0.0,0.0,0.0,0.0,471174.4899072,374585.05728 
 05/12  16:00:00,17.,6.5125,0.743224320000001,321072.90624,130.881802752,471174.4899072,104.0514048,374585.05728,191.389855043828,0.0,772040.508237099,6.271174288154223E-006,73.838085890393,0.0,0.0,75.8757418190216,0.0,0.0,41.676027334413,0.0,24.6134137742799,23.9732315408247,24.2933226575523,188.768530401635,1160528.37391726,0.0,0.511949324505323,241902.468981399,0.0,0.114160668267644,16838.49019392,0.0,0.0,0.0,0.0,471174.4899072,374585.05728 
 05/12  17:00:00,16.375,7.0125,0.743224320000001,321072.90624,130.881802752,471174.4899072,104.0514048,374585.05728,126.404590908417,0.0,635286.270912856,1.341804162679528E-004,49.13523327602,0.0,0.0,48.3074413604402,0.0,0.0,28.9619162719571,0.0,24.6419309369042,23.941972131607,24.2919515342556,208.618408813614,1210387.42240073,0.0,0.513013742407896,253035.390207324,0.0,0.114398025078674,16838.49019392,0.0,0.0,0.0,0.0,471174.4899072,374585.05728 
 05/12  18:00:00,15.375,6.575,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,35.6352049018922,11.4820412169764,419930.046916992,0.0,16.0257024084614,3.33707280643802,0.0,10.8338244753505,4.22179478507748,0.0,8.85283181238722,4.00032741976781,24.4149097542932,23.6212836340349,24.0180966941641,239.354978352847,1251652.41306239,0.0,0.514256882298917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  19:00:00,13.75,5.8875,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,144.807780718586,33374.6844714373,0.0,0.0,48.9251709544748,0.0,0.0,48.1060297843681,0.0,0.0,47.7765799797427,23.8522798231577,22.9524351477344,23.4023574854461,260.721528115744,1358357.00350227,0.0,0.516017584334694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  20:00:00,12.375,5.0125,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,163.323796582606,0.0,0.0,0.0,55.4219552737529,0.0,0.0,54.1379744266187,0.0,0.0,53.7638668822344,23.0336692864993,22.0463207581641,22.5399950223317,279.788771368283,1267620.27390073,0.0,0.516973058729615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 05/12  21:00:00,12.,4.9125,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,154.094851138348,0.0,0.0,0.0,52.2804931073495,0.0,0.0,51.1152512330008,0.0,0.0,50.6991067979975,22.1077592294866,21.1668833857149,21.6373213076008,265.003145972454,1301744.93161399,0.0,0.516073835959334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
